season_id,season,tier,division,match_id,match_name,date,attendance,team_id,team_name,opponent_id,opponent_name,home_team,away_team,goals_for,goals_against,goal_difference,result,win,loss,draw,note,points
S-2017-2018-2-S,2017-2018,2,FA Women's Super League 2 (WSL 2),M-2017-2018-2-089-M,Spurs Ladies vs London Bees,5/20/2018,NA,T-018-T,London Bees,T-028-T,Spurs Ladies,0,1,1,1,0,Draw,0,0,1,NA,1
S-2017-2018-2-S,2017-2018,2,FA Women's Super League 2 (WSL 2),M-2017-2018-2-090-M,Watford Ladies vs Durham Women,5/20/2018,NA,T-029-T,Watford Ladies,T-012-T,Durham Women,1,0,0,2,-2,Loss,0,1,0,NA,0
S-2017-2018-2-S,2017-2018,2,FA Women's Super League 2 (WSL 2),M-2017-2018-2-090-M,Watford Ladies vs Durham Women,9/9/2018,NA,T-012-T,Durham Women,T-029-T,Watford Ladies,0,1,2,0,2,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-001-M,Arsenal Women vs Liverpool Women,9/9/2018,"1,173",T-001-T,Arsenal Women,T-017-T,Liverpool Women,1,0,5,0,5,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-001-M,Arsenal Women vs Liverpool Women,9/9/2018,"1,173",T-017-T,Liverpool Women,T-001-T,Arsenal Women,0,1,0,5,-5,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-002-M,Birmingham City Women vs Everton Ladies,9/9/2018,603,T-003-T,Birmingham City Women,T-013-T,Everton Ladies,1,0,1,0,1,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-002-M,Birmingham City Women vs Everton Ladies,9/9/2018,603,T-013-T,Everton Ladies,T-003-T,Birmingham City Women,0,1,0,1,-1,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-003-M,Brighton and Hove Albion Women vs Bristol City Women,9/9/2018,414,T-005-T,Brighton and Hove Albion Women,T-006-T,Bristol City Women,1,0,0,1,-1,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-003-M,Brighton and Hove Albion Women vs Bristol City Women,9/9/2018,414,T-006-T,Bristol City Women,T-005-T,Brighton and Hove Albion Women,0,1,1,0,1,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-004-M,Chelsea Women vs Manchester City Women,9/9/2018,"2,501",T-008-T,Chelsea Women,T-020-T,Manchester City Women,1,0,0,0,0,Draw,0,0,1,NA,1
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-004-M,Chelsea Women vs Manchester City Women,9/9/2018,"2,501",T-020-T,Manchester City Women,T-008-T,Chelsea Women,0,1,0,0,0,Draw,0,0,1,NA,1
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-005-M,Reading Women vs Yeovil Town Ladies,9/9/2018,464,T-023-T,Reading Women,T-031-T,Yeovil Town Ladies,1,0,4,0,4,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-005-M,Reading Women vs Yeovil Town Ladies,9/19/2018,464,T-031-T,Yeovil Town Ladies,T-023-T,Reading Women,0,1,0,4,-4,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-006-M,Birmingham City Women vs Brighton and Hove Albion Women,9/19/2018,449,T-003-T,Birmingham City Women,T-005-T,Brighton and Hove Albion Women,1,0,1,0,1,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-006-M,Birmingham City Women vs Brighton and Hove Albion Women,9/19/2018,449,T-005-T,Brighton and Hove Albion Women,T-003-T,Birmingham City Women,0,1,0,1,-1,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-007-M,Bristol City Women vs Chelsea Women,9/19/2018,459,T-006-T,Bristol City Women,T-008-T,Chelsea Women,1,0,0,0,0,Draw,0,0,1,NA,1
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-007-M,Bristol City Women vs Chelsea Women,9/19/2018,459,T-008-T,Chelsea Women,T-006-T,Bristol City Women,0,1,0,0,0,Draw,0,0,1,NA,1
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-008-M,West Ham United Women vs Reading Women,9/19/2018,658,T-030-T,West Ham United Women,T-023-T,Reading Women,1,0,0,0,0,Draw,0,0,1,NA,1
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-008-M,West Ham United Women vs Reading Women,9/19/2018,658,T-023-T,Reading Women,T-030-T,West Ham United Women,0,1,0,0,0,Draw,0,0,1,NA,1
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-009-M,Yeovil Town Ladies vs Arsenal Women,9/19/2018,"1,101",T-031-T,Yeovil Town Ladies,T-001-T,Arsenal Women,1,0,0,7,-7,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-009-M,Yeovil Town Ladies vs Arsenal Women,9/20/2018,"1,101",T-001-T,Arsenal Women,T-031-T,Yeovil Town Ladies,0,1,7,0,7,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-010-M,Everton Ladies vs Manchester City Women,9/20/2018,296,T-013-T,Everton Ladies,T-020-T,Manchester City Women,1,0,0,4,-4,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-010-M,Everton Ladies vs Manchester City Women,9/23/2018,296,T-020-T,Manchester City Women,T-013-T,Everton Ladies,0,1,4,0,4,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-011-M,Arsenal Women vs West Ham United Women,9/23/2018,"1,081",T-001-T,Arsenal Women,T-030-T,West Ham United Women,1,0,4,3,1,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-011-M,Arsenal Women vs West Ham United Women,9/23/2018,"1,081",T-030-T,West Ham United Women,T-001-T,Arsenal Women,0,1,3,4,-1,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-012-M,Brighton and Hove Albion Women vs Liverpool Women,9/23/2018,443,T-005-T,Brighton and Hove Albion Women,T-017-T,Liverpool Women,1,0,0,1,-1,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-012-M,Brighton and Hove Albion Women vs Liverpool Women,9/23/2018,443,T-017-T,Liverpool Women,T-005-T,Brighton and Hove Albion Women,0,1,1,0,1,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-013-M,Everton Ladies vs Chelsea Women,9/23/2018,213,T-013-T,Everton Ladies,T-008-T,Chelsea Women,1,0,0,0,0,Draw,0,0,1,NA,1
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-013-M,Everton Ladies vs Chelsea Women,9/23/2018,213,T-008-T,Chelsea Women,T-013-T,Everton Ladies,0,1,0,0,0,Draw,0,0,1,NA,1
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-014-M,Manchester City Women vs Bristol City Women,9/23/2018,"1,338",T-020-T,Manchester City Women,T-006-T,Bristol City Women,1,0,2,2,0,Draw,0,0,1,NA,1
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-014-M,Manchester City Women vs Bristol City Women,9/23/2018,"1,338",T-006-T,Bristol City Women,T-020-T,Manchester City Women,0,1,2,2,0,Draw,0,0,1,NA,1
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-015-M,Reading Women vs Birmingham City Women,9/23/2018,693,T-023-T,Reading Women,T-003-T,Birmingham City Women,1,0,0,1,-1,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-015-M,Reading Women vs Birmingham City Women,9/30/2018,693,T-003-T,Birmingham City Women,T-023-T,Reading Women,0,1,1,0,1,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-016-M,Birmingham City Women vs Manchester City Women,9/30/2018,824,T-003-T,Birmingham City Women,T-020-T,Manchester City Women,1,0,2,3,-1,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-016-M,Birmingham City Women vs Manchester City Women,9/30/2018,824,T-020-T,Manchester City Women,T-003-T,Birmingham City Women,0,1,3,2,1,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-017-M,Chelsea Women vs Brighton and Hove Albion Women,9/30/2018,"1,175",T-008-T,Chelsea Women,T-005-T,Brighton and Hove Albion Women,1,0,2,0,2,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-017-M,Chelsea Women vs Brighton and Hove Albion Women,9/30/2018,"1,175",T-005-T,Brighton and Hove Albion Women,T-008-T,Chelsea Women,0,1,0,2,-2,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-018-M,Liverpool Women vs Reading Women,9/30/2018,382,T-017-T,Liverpool Women,T-023-T,Reading Women,1,0,0,1,-1,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-018-M,Liverpool Women vs Reading Women,9/30/2018,382,T-023-T,Reading Women,T-017-T,Liverpool Women,0,1,1,0,1,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-019-M,West Ham United Women vs Yeovil Town Ladies,9/30/2018,367,T-030-T,West Ham United Women,T-031-T,Yeovil Town Ladies,1,0,2,1,1,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-019-M,West Ham United Women vs Yeovil Town Ladies,10/14/2018,367,T-031-T,Yeovil Town Ladies,T-030-T,West Ham United Women,0,1,1,2,-1,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-020-M,Bristol City Women vs Birmingham City Women,10/14/2018,468,T-006-T,Bristol City Women,T-003-T,Birmingham City Women,1,0,0,1,-1,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-020-M,Bristol City Women vs Birmingham City Women,10/14/2018,468,T-003-T,Birmingham City Women,T-006-T,Bristol City Women,0,1,1,0,1,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-021-M,Chelsea Women vs Arsenal Women,10/14/2018,"2,020",T-008-T,Chelsea Women,T-001-T,Arsenal Women,1,0,0,5,-5,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-021-M,Chelsea Women vs Arsenal Women,10/14/2018,"2,020",T-001-T,Arsenal Women,T-008-T,Chelsea Women,0,1,5,0,5,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-022-M,Everton Ladies vs Brighton and Hove Albion Women,10/14/2018,210,T-013-T,Everton Ladies,T-005-T,Brighton and Hove Albion Women,1,0,3,3,0,Draw,0,0,1,NA,1
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-022-M,Everton Ladies vs Brighton and Hove Albion Women,10/14/2018,210,T-005-T,Brighton and Hove Albion Women,T-013-T,Everton Ladies,0,1,3,3,0,Draw,0,0,1,NA,1
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-023-M,Liverpool Women vs Yeovil Town Ladies,10/14/2018,423,T-017-T,Liverpool Women,T-031-T,Yeovil Town Ladies,1,0,2,1,1,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-023-M,Liverpool Women vs Yeovil Town Ladies,10/14/2018,423,T-031-T,Yeovil Town Ladies,T-017-T,Liverpool Women,0,1,1,2,-1,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-024-M,Manchester City Women vs West Ham United Women,10/14/2018,"1,245",T-020-T,Manchester City Women,T-030-T,West Ham United Women,1,0,7,1,6,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-024-M,Manchester City Women vs West Ham United Women,10/21/2018,"1,245",T-030-T,West Ham United Women,T-020-T,Manchester City Women,0,1,1,7,-6,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-025-M,Arsenal Women vs Reading Women,10/21/2018,"1,586",T-001-T,Arsenal Women,T-023-T,Reading Women,1,0,6,0,6,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-025-M,Arsenal Women vs Reading Women,10/21/2018,"1,586",T-023-T,Reading Women,T-001-T,Arsenal Women,0,1,0,6,-6,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-026-M,Birmingham City Women vs Chelsea Women,10/21/2018,"1,177",T-003-T,Birmingham City Women,T-008-T,Chelsea Women,1,0,0,0,0,Draw,0,0,1,NA,1
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-026-M,Birmingham City Women vs Chelsea Women,10/21/2018,"1,177",T-008-T,Chelsea Women,T-003-T,Birmingham City Women,0,1,0,0,0,Draw,0,0,1,NA,1
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-027-M,Brighton and Hove Albion Women vs Manchester City Women,10/21/2018,815,T-005-T,Brighton and Hove Albion Women,T-020-T,Manchester City Women,1,0,0,6,-6,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-027-M,Brighton and Hove Albion Women vs Manchester City Women,10/21/2018,815,T-020-T,Manchester City Women,T-005-T,Brighton and Hove Albion Women,0,1,6,0,6,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-028-M,West Ham United Women vs Liverpool Women,10/21/2018,"1,966",T-030-T,West Ham United Women,T-017-T,Liverpool Women,1,0,0,1,-1,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-028-M,West Ham United Women vs Liverpool Women,10/21/2018,"1,966",T-017-T,Liverpool Women,T-030-T,West Ham United Women,0,1,1,0,1,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-029-M,Yeovil Town Ladies vs Bristol City Women,10/21/2018,583,T-031-T,Yeovil Town Ladies,T-006-T,Bristol City Women,1,0,1,2,-1,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-029-M,Yeovil Town Ladies vs Bristol City Women,10/26/2018,583,T-006-T,Bristol City Women,T-031-T,Yeovil Town Ladies,0,1,2,1,1,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-030-M,Manchester City Women vs Reading Women,10/26/2018,"1,015",T-020-T,Manchester City Women,T-023-T,Reading Women,1,0,1,1,0,Draw,0,0,1,NA,1
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-030-M,Manchester City Women vs Reading Women,10/28/2018,"1,015",T-023-T,Reading Women,T-020-T,Manchester City Women,0,1,1,1,0,Draw,0,0,1,NA,1
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-031-M,Brighton and Hove Albion Women vs Yeovil Town Ladies,10/28/2018,562,T-005-T,Brighton and Hove Albion Women,T-031-T,Yeovil Town Ladies,1,0,2,1,1,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-031-M,Brighton and Hove Albion Women vs Yeovil Town Ladies,10/28/2018,562,T-031-T,Yeovil Town Ladies,T-005-T,Brighton and Hove Albion Women,0,1,1,2,-1,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-032-M,Bristol City Women vs Arsenal Women,10/28/2018,658,T-006-T,Bristol City Women,T-001-T,Arsenal Women,1,0,0,4,-4,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-032-M,Bristol City Women vs Arsenal Women,10/28/2018,658,T-001-T,Arsenal Women,T-006-T,Bristol City Women,0,1,4,0,4,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-033-M,Chelsea Women vs Liverpool Women,10/28/2018,"1,528",T-008-T,Chelsea Women,T-017-T,Liverpool Women,1,0,1,0,1,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-033-M,Chelsea Women vs Liverpool Women,10/28/2018,"1,528",T-017-T,Liverpool Women,T-008-T,Chelsea Women,0,1,0,1,-1,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-034-M,Everton Ladies vs West Ham United Women,10/28/2018,143,T-013-T,Everton Ladies,T-030-T,West Ham United Women,1,0,1,2,-1,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-034-M,Everton Ladies vs West Ham United Women,11/4/2018,143,T-030-T,West Ham United Women,T-013-T,Everton Ladies,0,1,2,1,1,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-035-M,Arsenal Women vs Birmingham City Women,11/4/2018,"1,431",T-001-T,Arsenal Women,T-003-T,Birmingham City Women,1,0,3,1,2,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-035-M,Arsenal Women vs Birmingham City Women,11/4/2018,"1,431",T-003-T,Birmingham City Women,T-001-T,Arsenal Women,0,1,1,3,-2,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-036-M,Liverpool Women vs Manchester City Women,11/4/2018,661,T-017-T,Liverpool Women,T-020-T,Manchester City Women,1,0,0,3,-3,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-036-M,Liverpool Women vs Manchester City Women,11/4/2018,661,T-020-T,Manchester City Women,T-017-T,Liverpool Women,0,1,3,0,3,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-037-M,Reading Women vs Bristol City Women,11/4/2018,482,T-023-T,Reading Women,T-006-T,Bristol City Women,1,0,3,0,3,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-037-M,Reading Women vs Bristol City Women,11/4/2018,482,T-006-T,Bristol City Women,T-023-T,Reading Women,0,1,0,3,-3,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-038-M,West Ham United Women vs Chelsea Women,11/4/2018,962,T-030-T,West Ham United Women,T-008-T,Chelsea Women,1,0,0,2,-2,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-038-M,West Ham United Women vs Chelsea Women,11/4/2018,962,T-008-T,Chelsea Women,T-030-T,West Ham United Women,0,1,2,0,2,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-039-M,Yeovil Town Ladies vs Everton Ladies,11/4/2018,732,T-031-T,Yeovil Town Ladies,T-013-T,Everton Ladies,1,0,1,0,1,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-039-M,Yeovil Town Ladies vs Everton Ladies,11/17/2018,732,T-013-T,Everton Ladies,T-031-T,Yeovil Town Ladies,0,1,0,1,-1,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-040-M,Bristol City Women vs Liverpool Women,11/17/2018,554,T-006-T,Bristol City Women,T-017-T,Liverpool Women,1,0,2,1,1,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-040-M,Bristol City Women vs Liverpool Women,11/18/2018,554,T-017-T,Liverpool Women,T-006-T,Bristol City Women,0,1,1,2,-1,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-041-M,Birmingham City Women vs West Ham United Women,11/18/2018,663,T-003-T,Birmingham City Women,T-030-T,West Ham United Women,1,0,3,0,3,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-041-M,Birmingham City Women vs West Ham United Women,11/18/2018,663,T-030-T,West Ham United Women,T-003-T,Birmingham City Women,0,1,0,3,-3,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-042-M,Brighton and Hove Albion Women vs Reading Women,11/18/2018,330,T-005-T,Brighton and Hove Albion Women,T-023-T,Reading Women,1,0,1,4,-3,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-042-M,Brighton and Hove Albion Women vs Reading Women,11/18/2018,330,T-023-T,Reading Women,T-005-T,Brighton and Hove Albion Women,0,1,4,1,3,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-043-M,Chelsea Women vs Yeovil Town Ladies,11/18/2018,"1,484",T-008-T,Chelsea Women,T-031-T,Yeovil Town Ladies,1,0,5,0,5,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-043-M,Chelsea Women vs Yeovil Town Ladies,11/18/2018,"1,484",T-031-T,Yeovil Town Ladies,T-008-T,Chelsea Women,0,1,0,5,-5,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-044-M,Everton Ladies vs Arsenal Women,11/18/2018,370,T-013-T,Everton Ladies,T-001-T,Arsenal Women,1,0,0,4,-4,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-044-M,Everton Ladies vs Arsenal Women,11/25/2018,370,T-001-T,Arsenal Women,T-013-T,Everton Ladies,0,1,4,0,4,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-045-M,Arsenal Women vs Brighton and Hove Albion Women,11/25/2018,"1,237",T-001-T,Arsenal Women,T-005-T,Brighton and Hove Albion Women,1,0,4,1,3,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-045-M,Arsenal Women vs Brighton and Hove Albion Women,11/25/2018,"1,237",T-005-T,Brighton and Hove Albion Women,T-001-T,Arsenal Women,0,1,1,4,-3,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-046-M,Liverpool Women vs Birmingham City Women,11/25/2018,336,T-017-T,Liverpool Women,T-003-T,Birmingham City Women,1,0,0,2,-2,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-046-M,Liverpool Women vs Birmingham City Women,11/25/2018,336,T-003-T,Birmingham City Women,T-017-T,Liverpool Women,0,1,2,0,2,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-047-M,Reading Women vs Everton Ladies,11/25/2018,285,T-023-T,Reading Women,T-013-T,Everton Ladies,1,0,2,1,1,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-047-M,Reading Women vs Everton Ladies,11/25/2018,285,T-013-T,Everton Ladies,T-023-T,Reading Women,0,1,1,2,-1,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-048-M,West Ham United Women vs Bristol City Women,11/25/2018,562,T-030-T,West Ham United Women,T-006-T,Bristol City Women,1,0,2,0,2,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-048-M,West Ham United Women vs Bristol City Women,11/25/2018,562,T-006-T,Bristol City Women,T-030-T,West Ham United Women,0,1,0,2,-2,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-049-M,Yeovil Town Ladies vs Manchester City Women,11/25/2018,"1,153",T-031-T,Yeovil Town Ladies,T-020-T,Manchester City Women,1,0,0,4,-4,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-049-M,Yeovil Town Ladies vs Manchester City Women,12/2/2018,"1,153",T-020-T,Manchester City Women,T-031-T,Yeovil Town Ladies,0,1,4,0,4,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-050-M,Birmingham City Women vs Yeovil Town Ladies,12/2/2018,662,T-003-T,Birmingham City Women,T-031-T,Yeovil Town Ladies,1,0,2,1,1,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-050-M,Birmingham City Women vs Yeovil Town Ladies,12/2/2018,662,T-031-T,Yeovil Town Ladies,T-003-T,Birmingham City Women,0,1,1,2,-1,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-051-M,Brighton and Hove Albion Women vs West Ham United Women,12/2/2018,376,T-005-T,Brighton and Hove Albion Women,T-030-T,West Ham United Women,1,0,0,1,-1,Loss,0,1,0,NA,0
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-051-M,Brighton and Hove Albion Women vs West Ham United Women,12/2/2018,376,T-030-T,West Ham United Women,T-005-T,Brighton and Hove Albion Women,0,1,1,0,1,Win,1,0,0,NA,3
S-2018-2019-1-S,2018-2019,1,FA Women's Super League (WSL),M-2018-2019-1-052-M,Chelsea Women vs Reading Women,12/2/2018,"1,741",T-008-T,Chelsea Women,T-023-T,Reading Women,1,0,1,0,1,Win,1,0,0,NA,3
